# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
66.205517	0.662000	8.641458
66.199679	0.663000	8.654512
66.193840	0.664000	8.667566
66.188001	0.665000	8.680619
66.182162	0.666000	8.693673
66.176322	0.667000	8.706726
66.170482	0.668000	8.719780
66.164642	0.669000	8.732833
66.158801	0.670000	8.745887
66.152961	0.671000	8.758941
66.147119	0.672000	8.771994
66.141278	0.673000	8.785048
66.135436	0.674000	8.798101
66.129594	0.675000	8.811155
66.123751	0.676000	8.824208
66.117908	0.677000	8.837262
66.112065	0.678000	8.850315
66.106221	0.679000	8.863369
66.100377	0.680000	8.876423
66.094533	0.681000	8.889476
66.088689	0.682000	8.902530
66.082844	0.683000	8.915583
66.076998	0.684000	8.928637
66.071153	0.685000	8.941690
66.065307	0.686000	8.954744
66.059461	0.687000	8.967798
66.053614	0.688000	8.980851
66.047767	0.689000	8.993905
66.041920	0.690000	9.006958
66.036072	0.691000	9.020012
66.030224	0.692000	9.033065
66.024376	0.693000	9.046119
66.018527	0.694000	9.059172
66.012679	0.695000	9.072226
66.006829	0.696000	9.085280
66.000980	0.697000	9.098333
65.995130	0.698000	9.111387
65.989279	0.699000	9.124440
65.983429	0.700000	9.137494
65.977578	0.701000	9.150547
65.971727	0.702000	9.163601
65.965875	0.703000	9.176655
65.960023	0.704000	9.189708
65.954171	0.705000	9.202762
65.948318	0.706000	9.215815
65.942465	0.707000	9.228869
65.936612	0.708000	9.241922
65.930758	0.709000	9.254976
65.924904	0.710000	9.268029
65.919050	0.711000	9.281083
65.913195	0.712000	9.294137
65.907340	0.713000	9.307190
65.901485	0.714000	9.320244
65.895629	0.715000	9.333297
65.889773	0.716000	9.346351
65.883917	0.717000	9.359404
65.878061	0.718000	9.372458
65.872204	0.719000	9.385512
65.866346	0.720000	9.398565
65.860489	0.721000	9.411619
65.854631	0.722000	9.424672
65.848772	0.723000	9.437726
65.842914	0.724000	9.450779
65.837055	0.725000	9.463833
65.831195	0.726000	9.476886
65.825336	0.727000	9.489940
65.819475	0.728000	9.502994
65.813615	0.729000	9.516047
65.807754	0.730000	9.529101
65.801893	0.731000	9.542154
65.796032	0.732000	9.555208
65.790170	0.733000	9.568261
65.784308	0.734000	9.581315
65.778446	0.735000	9.594369
65.772583	0.736000	9.607422
65.766720	0.737000	9.620476
65.760857	0.738000	9.633529
65.754993	0.739000	9.646583
65.749129	0.740000	9.659636
65.743265	0.741000	9.672690
65.737400	0.742000	9.685743
65.731535	0.743000	9.698797
65.725669	0.744000	9.711851
65.719804	0.745000	9.724904
65.713938	0.746000	9.737958
65.708071	0.747000	9.751011
65.702204	0.748000	9.764065
65.696337	0.749000	9.777118
65.690470	0.750000	9.790172
65.684602	0.751000	9.803226
65.678734	0.752000	9.816279
65.672865	0.753000	9.829333
65.666997	0.754000	9.842386
65.661128	0.755000	9.855440
65.655258	0.756000	9.868493
65.649388	0.757000	9.881547
65.643518	0.758000	9.894600
65.637648	0.759000	9.907654
65.631777	0.760000	9.920708
65.625906	0.761000	9.933761
65.620034	0.762000	9.946815
65.614162	0.763000	9.959868
65.608290	0.764000	9.972922
65.602418	0.765000	9.985975
65.596545	0.766000	9.999029
65.590672	0.767000	10.012083
65.584798	0.768000	10.025136
65.578924	0.769000	10.038190
65.573050	0.770000	10.051243
65.567175	0.771000	10.064297
65.561301	0.772000	10.077350
65.555425	0.773000	10.090404
65.549550	0.774000	10.103457
65.543674	0.775000	10.116511
65.537798	0.776000	10.129565
65.531921	0.777000	10.142618
65.526044	0.778000	10.155672
65.520167	0.779000	10.168725
65.514289	0.780000	10.181779
65.508411	0.781000	10.194832
65.502533	0.782000	10.207886
65.496654	0.783000	10.220940
65.490775	0.784000	10.233993
65.484896	0.785000	10.247047
65.479016	0.786000	10.260100
65.473136	0.787000	10.273154
65.467256	0.788000	10.286207
65.461375	0.789000	10.299261
65.455494	0.790000	10.312314
65.449613	0.791000	10.325368
65.443731	0.792000	10.338422
65.437849	0.793000	10.351475
65.431967	0.794000	10.364529
65.426084	0.795000	10.377582
65.420201	0.796000	10.390636
65.414318	0.797000	10.403689
65.408434	0.798000	10.416743
65.402550	0.799000	10.429797
65.396666	0.800000	10.442850
65.390781	0.801000	10.455904
65.384896	0.802000	10.468957
65.379010	0.803000	10.482011
65.373124	0.804000	10.495064
